BertzCT,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3v,Chi4n,EState_VSA1,EState_VSA2,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HallKierAlpha,HeavyAtomMolWt,Kappa3,MaxAbsEStateIndex,MinEStateIndex,NumHeteroatoms,PEOE_VSA10,PEOE_VSA14,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA10,SMR_VSA5,SlogP_VSA3,VSA_EState9,fr_COO,fr_COO2,EC1,EC2
289.7237977,7.194305874,4.219343412,4.577316828,2.618022907,4.620355618,2.57206529,1.305665965,45.13547137,0.0,260.0297186,1.375,1.9375,2.3125,-0.09,247.031,2.976185124,10.50269747,-4.73157435,10,24.41586555,7.822697123,0.0,0.0,0.0,7.822697123,24.09901032,13.8256584,44.6402155,0,0,0,0
72.03910002,3.553418013,2.307007627,2.307007627,1.635041284,1.635041284,0.783678103,0.288062618,12.01114612,0.0,90.03169405,1.0,1.4,1.4,-0.57,84.03,3.33347181,8.87662037,-0.962962963,3,6.041840829,5.969305288,0.0,12.96557803,6.420821623,5.969305288,19.26246487,4.794537184,23.33333333,1,1,1,1
224.3739653,6.270856948,3.24698503,3.24698503,2.438991994,2.438991994,1.642813197,0.788419487,12.01114612,12.96557803,194.0426527,1.583333333,2.0,2.0,-1.1,184.059,3.43,10.51064909,-1.002013889,6,0.0,5.969305288,6.9237372,12.96557803,6.420821623,5.969305288,6.420821623,4.794537184,38.66666667,1,1,1,1
242.2346535,7.18154055,5.889596218,5.889596218,3.862460526,3.862460526,2.545518278,1.5197705,6.103966388,11.72215889,238.0688674,1.333333333,1.916666667,2.416666667,-0.73,216.104,14.59616471,10.74091167,-0.535925926,2,0.0,0.0,13.8474744,38.02201416,0.0,0.0,39.02784531,0.0,33.16666667,0,0,1,0
2277.552795,32.55509832,21.6011891,27.10797463,14.31598865,21.76667377,14.72659773,6.752766404,84.55497195,41.60735208,1083.376275,0.936708861,1.696969697,2.37037037,-2.48,963.45,14.41945814,12.64438027,-5.577037037,29,36.25988634,23.46809137,122.8996082,38.52492974,37.09900013,69.14135342,96.11940389,50.69749222,130.1554413,0,0,1,0
240.1537095,6.011637234,3.713500452,5.243425732,2.84701035,4.324150302,2.224310735,0.835261196,45.4523266,0.0,262.0453687,1.0,1.666666667,2.333333333,-0.09,247.031,5.848400351,10.24579208,-4.784797878,10,0.0,7.822697123,0.0,0.0,0.0,7.822697123,24.41586555,9.088795447,54.41569925,0,0,0,0
162.1173001,5.509854462,3.524373995,3.524373995,2.816708822,2.816708822,1.910460047,0.727664288,17.67432249,5.917906046,178.047738,1.333333333,1.916666667,2.416666667,-0.61,168.06,2.838808992,10.24579208,-2.168009259,4,0.0,0.0,13.8474744,5.917906046,6.420821623,5.969305288,25.3043057,4.794537184,41.75,0,0,1,1
74.79398752,3.125897658,1.707151003,1.707151003,1.092761903,1.092761903,0.593651701,0.288062618,5.969305288,13.02770359,106.0266087,1.0,1.5,1.5,-0.57,100.029,1.72154519,9.576388889,-0.953703704,3,0.0,5.969305288,0.0,0.0,0.0,5.969305288,19.76538045,4.794537184,25.33333333,1,1,1,1
653.1734369,10.35984445,8.823696244,8.823696244,8.540764515,8.540764515,7.69434975,5.388740831,0.0,0.0,302.1881947,0.823529412,1.294117647,2.352941177,-0.56,276.206,2.324015745,10.33300249,0.172566526,2,0.0,0.0,13.8474744,80.10838612,0.0,0.0,83.97359667,0.0,49.33333333,0,0,1,1
128.9546184,8.601907263,5.961176471,6.041176471,4.653582929,4.653582929,2.917487979,1.03007608,19.96850434,0.0,196.0583027,1.545454546,2.272727273,2.636363636,-0.91,184.059,3.144067166,10.0696073,-4.957220372,6,0.0,13.79200241,0.0,0.0,0.0,19.96850434,6.103966388,13.88333263,35.16666667,1,1,0,1
540.2497995,9.949160848,6.990782429,8.741241573,4.653582929,7.043603933,3.33558893,2.275988817,15.64539425,6.606881965,288.2089301,1.153846154,2.153846154,2.769230769,-0.2,256.172,5.986108433,11.215865169,-4.814178634,9,12.33186756,15.64539425,0.0,0.0,0.0,15.64539425,24.85665557,17.9644751,33.16666667,0,0,1,1
1333.056427,22.04735027,11.84919613,18.6011891,9.043603933,14.74639964,7.036836457,3.986902906,108.1643422,0.0,548.0808414,0.860465116,1.452380952,2.470588235,-2.5,552.282,13.91842833,12.63960654,-5.566506167,26,0.0,208.5693062,0.0,0.0,0.0,47.32530028,74.37736259,32.17506396,109.6519141,0,0,0,1
1785.110653,22.04735027,13.81830985,20.71709562,11.51415859,17.03139633,11.01938757,4.57621374,84.55497195,41.60735208,887.1363383,1.056603774,1.716981132,2.358490566,-2.44,847.328,12.87649819,12.7395771,-5.589364337,28,36.25988634,23.46809137,25.60935935,0.0,37.09900013,69.14135342,70.36058795,50.69749222,108.2331294,0,0,1,1
927.0057983,9.541713896,6.415766907,6.415766907,4.657542374,4.657542374,3.838598816,2.096558148,42.71317219,11.31296333,292.2402303,1.083333333,1.96,2.0,-1.69,264.264,3.422420004,12.2380483,-1.079725529,10,11.79135266,5.969305288,0.0,12.13273414,12.13273414,11.87648502,36.62379833,14.38361155,53.33333333,1,1,1,1
83.10802962,4.27005561,3.162570985,3.162570985,2.409975976,2.409975976,1.293523982,0.592465594,12.01114612,6.420821623,130.0629942,1.6,2.1,2.4,-0.69,120.063,1.020461747,10.36860654,-0.955138889,4,6.041840829,5.969305288,12.13273414,12.84164325,6.544756406,12.25546581,0.0,4.794537184,41.66666667,1,1,1,0
431.1591217,5.960831524,4.173828663,4.173828663,3.087665922,3.087665922,2.224310735,1.120915327,24.53980033,6.606881965,205.0738932,1.333333333,2.416666667,2.916666667,-1.38,194.125,1.920863252,9.912131047,-1.417962963,4,0.0,0.0,0.0,0.0,12.26321064,0.0,24.53980033,4.736862954,38.83333333,0,0,1,1
2196.783123,17.50934547,10.88150682,13.87239705,6.396084784,7.932504341,5.562707755,2.649214531,54.20055068,18.87275776,456.1626078,1.260869565,1.913043478,2.652173913,-4.023766234,450.262,5.956551483,11.12942793,-5.255559657,17,30.45770638,13.79200241,0.0,0.0,12.26321064,38.39336539,42.72776471,23.14394275,72.97647973,1,1,1,0
159.5535011,4.03658126,2.825442402,4.039538263,1.855480912,2.171428372,1.291893018,0.970414111,15.64539425,0.0,164.0684735,1.857142857,2.285714286,2.571428571,-0.2,152.061,6.724301321,9.856041667,-4.914178634,8,12.20793278,15.64539425,0.0,0.0,0.0,15.64539425,13.02770359,13.8256584,45.5,0,0,0,1
797.0912859,12.20190726,7.486893817,7.486893817,5.788793285,5.788793285,3.97897261,2.338624592,23.87722115,12.17033346,297.0569364,1.066666667,2.133333333,2.466666667,-1.32,276.206,6.154822359,12.65239014,-1.231481482,10,24.53980033,21.33513764,12.15204021,37.10711152,12.48718869,15.64539425,37.56750392,22.97212808,51.5,0,0,1,1
408.5189293,7.18154055,4.71624163,4.71624163,3.50835221,3.50835221,2.431943542,1.624730989,5.969305288,17.2485355,221.0899372,1.416666667,2.166666667,2.75,-2.17,206.089,2.705778899,10.62639393,-0.971961924,3,0.0,5.969305288,0.0,23.77220574,6.076020107,12.04532539,0.0,4.794537184,46.83333333,1,1,0,1
273.1386867,5.774386908,3.042538691,3.042538691,2.002928916,2.002928916,1.200312008,0.713002855,6.103966388,17.91984529,175.0956913,1.416666667,2.166666667,2.916666667,-1.77,160.153,1.402156142,9.101851852,-0.699074074,4,6.103966388,0.0,12.14238718,17.69618563,0.0,0.0,6.103966388,0.0,37.83333333,0,0,1,1
1846.153326,24.55509832,15.95703115,21.58222236,12.03978717,17.57212881,11.22106914,4.571343077,84.55497195,41.60735208,853.1519884,1.055555556,1.722222222,2.37037037,-2.44,811.295,13.3506213,12.63980227,-5.571524996,28,36.25988634,23.46809137,25.60935935,0.0,37.09900013,69.14135342,63.75370599,50.69749222,108.2331294,0,0,0,0
237.8861379,6.31034907,3.604760013,5.135056757,2.718577529,3.877675541,2.096558189,0.904639345,39.03150498,0.0,230.0191539,1.571428571,2.0,2.428571429,-0.05,219.021,3.245170716,10.36770306,-4.730487804,9,18.31189916,7.822697123,0.0,0.0,0.0,7.822697123,24.60192589,13.8256584,37.33140117,0,0,0,1
1255.559499,17.02618222,10.15257888,10.15257888,8.942513698,8.942513698,6.639325186,4.507624079,23.88763113,35.95454174,382.1310265,1.055555556,1.722222222,2.37037037,-4.29,354.106,3.663380282,12.33183493,-1.36414819,13,11.7292271,11.93861058,19.05647134,73.11746337,33.7611722,23.52731102,74.75634338,9.589074368,119.375115,2,2,0,1
145.8284896,4.304530453,3.618606946,3.618606946,2.243351243,2.243351243,1.538777288,0.92441103,0.0,23.85768453,144.0575149,1.714285714,2.285714286,2.428571429,-0.37,136.109,1.918210117,9.878333333,-0.912638889,4,0.0,0.0,0.0,24.26546827,0.0,5.783244946,6.103966388,4.794537184,34.33333333,0,0,1,1
29.01955001,2.414213562,1.816496581,1.816496581,0.513277132,0.513277132,0.0,0.0,0.0,6.606881965,61.05276384,1.857142857,2.571428571,2.285714286,-0.08,54.028,0.647742746,8.287592593,0.291342593,2,0.0,0.0,0.0,14.09534397,0.0,0.0,0.0,0.0,11.0,0,0,0,1
1122.912455,16.09866187,10.73438103,12.75710507,7.860296457,10.5848973,7.716780968,3.312893014,77.08374584,12.2386844,531.0655257,1.538461539,2.052631579,2.5,-1.3,508.12,6.469082843,12.13390589,-5.444269153,19,12.33186756,21.33513764,0.0,6.066367069,18.18111669,21.46325702,62.48628505,31.96194817,69.74954364,0,0,0,1
344.2203894,6.147065708,3.92049763,3.92049763,2.51622934,2.51622934,1.619489217,0.986671636,0.0,17.91984529,171.1007767,1.384615385,1.923076923,2.461538462,-1.55,158.092,5.391136228,11.09478138,-0.369837963,4,0.0,0.0,12.13273414,17.69618563,0.0,10.96924436,0.0,0.0,36.83333333,0,0,0,1
52.7548875,2.77005561,1.560025215,1.560025215,0.700523785,0.700523785,0.174620426,0.0,11.83402844,0.0,76.0524295,1.5,2.8,2.8,-0.98,72.019,1.458471338,9.474537037,-1.636898148,4,0.0,11.83402844,0.0,0.0,0.0,0.0,13.02770359,4.794537184,25.33333333,0,0,1,0
72.82892142,2.64273441,1.105461886,1.105461886,0.930152564,0.930152564,0.29819824,0.0,5.969305288,12.17033346,102.0316941,1.833333333,2.166666667,2.166666667,-0.86,96.041,3.14,9.574074074,-1.157407407,3,0.0,5.969305288,0.0,12.13273414,0.0,5.969305288,0.0,4.794537184,26.66666667,1,1,1,1
132.529325,3.7876937,1.551955237,2.841397182,0.886004594,3.082475403,0.403135832,0.085984587,13.88192285,12.3563938,139.9874599,2.0,2.2,2.2,-0.65,134.991,3.87,9.768055556,-4.742887023,6,6.286160523,0.0,0.0,0.0,6.420821623,13.88192285,0.0,13.88333263,20.40173611,0,0,0,1
325.9728677,6.123609001,3.473677693,3.473677693,2.817427517,2.817427517,1.55720411,0.671208827,36.9920528,0.0,164.0473441,1.0,1.666666667,2.0,-1.14,152.061,1.747612859,10.77925076,-1.015138889,7,18.31189916,5.969305288,6.066367069,24.11700725,0.0,5.969305288,0.0,0.0,42.83333333,1,1,1,0
715.922697,12.09526397,7.061797498,8.061797498,6.51691421,9.056745036,6.51691421,2.256469584,15.64539425,6.420821623,343.0903311,1.0625,1.842105263,2.473684211,-0.5,316.174,11.49864528,11.17481758,-5.181527463,11,0.0,15.64539425,0.0,53.37823529,0.0,15.64539425,57.47053937,17.9644751,54.80007187,0,0,1,1
262.1510391,5.2876937,3.249098148,3.249098148,2.093342397,2.093342397,1.217932896,0.731663565,5.969305288,0.0,176.0684735,0.95,1.5,2.0,-1.64,164.072,2.667823291,10.08581774,-1.087602986,3,0.0,5.969305288,30.33183534,12.13273414,6.076020107,12.04532539,0.0,4.794537184,41.66666667,1,1,1,1
853.2539995,13.2536913,7.043603933,9.842819229,5.526831883,6.527097738,5.108609552,2.515318038,82.32229129,0.0,566.0550206,1.01754386,1.701754386,2.385964912,-1.27,510.112,6.539616207,11.07447446,-5.169364295,19,30.64376672,21.33513764,0.0,0.0,18.18111669,15.64539425,69.03104146,31.96194817,69.73589582,0,0,0,1
233.8861379,7.221032672,4.842570985,4.842570985,3.489460239,3.489460239,2.579511904,1.090517642,32.86541303,5.907179729,230.0191539,1.166666667,1.833333333,2.666666667,-0.09,219.021,3.201490511,10.27140968,-4.739606836,7,0.0,7.822697123,0.0,0.0,6.420821623,7.822697123,24.53980033,13.88333263,47.5,0,0,0,1
310.6291905,7.148553027,4.173828663,6.239921993,2.817427517,5.059938068,2.323008012,1.440794383,13.92666351,0.0,259.045703,1.6,2.0,2.4,-0.61,245.039,9.000090829,10.14755716,-4.103217938,10,0.0,85.6418359,0.0,0.0,0.0,7.822697123,6.103966388,22.24043382,26.40639635,0,0,0,1
1814.282966,24.91094036,13.96543564,18.67588457,11.04219916,17.53744892,11.9220055,3.971575663,84.55497195,53.78102731,855.1676385,0.558823529,1.723529412,2.470588235,-2.97,839.305,14.78185072,12.6421127,-5.583587746,30,42.04313129,29.43739666,25.60935935,0.0,30.67817851,74.92459837,102.733146,55.4920294,112.671801,0,0,0,1
494.0441614,12.45010884,9.333949946,9.333949946,6.634455654,6.634455654,5.94721667,2.96615456,6.103966388,6.606881965,304.2254604,0.5,0.866666667,1.2,-1.05,288.217,19.84127039,10.39100513,-0.293932387,3,0.0,0.0,0.0,98.48210071,0.0,0.0,106.7564706,0.0,53.0,0,0,1,1
195.6957431,4.091422815,2.081213825,2.081213825,1.296045816,1.296045816,0.430064493,0.182918683,17.35360105,6.041840829,123.9830296,1.285714286,1.857142857,2.428571429,-1.31,120.063,1.458471338,10.76485572,-1.291805556,4,6.041840829,11.34326756,0.0,0.0,0.0,5.969305288,0.0,0.0,33.83333333,1,1,1,1
118.9737366,4.180739213,2.189532624,2.189532624,1.611868066,1.611868066,0.593651701,0.206339345,5.969305288,17.91984529,119.0344337,1.714285714,2.285714286,2.285714286,-0.12,112.04,3.848565935,10.15564626,-0.719907407,4,0.0,12.0004198,6.420821623,0.0,6.420821623,23.71337137,12.52478801,9.589074368,30.0,1,1,1,0
237.2517868,4.431851653,2.729878607,3.629549111,1.718041751,2.619451663,1.908915358,1.365480389,0.0,0.0,171.9523769,1.375,2.0,2.4,-1.18,167.969,2.038928006,5.125,0.482638889,2,12.20793278,0.0,6.076020107,23.77220574,0.0,12.36218063,0.0,4.736862954,24.0,0,0,1,1
237.8861379,5.485269665,2.729878607,4.982539692,1.836233746,2.40709444,1.331110749,0.533756951,26.50285076,0.0,173.9986797,1.1,1.9,1.7,-0.44,164.123,3.453383332,9.96196712,-4.508873457,9,0.0,0.0,0.0,0.0,0.0,13.60594207,6.103966388,13.88333263,34.6825,0,0,0,1
62.56842503,3.553418013,1.351057332,1.351057332,0.512281932,1.08188229,0.559650201,0.078092629,0.0,0.0,102.0316941,1.555555556,2.111111111,2.111111111,-0.57,96.041,1.277891157,10.21472222,-0.648148148,5,0.0,0.0,0.0,0.0,0.0,10.96924436,0.0,0.0,23.33333333,0,0,1,1
635.0746548,8.770856948,6.06707079,6.069447715,4.663357648,4.663357648,3.24195369,2.459514029,0.0,29.26654173,224.0837296,1.352941177,2.058823529,2.588235294,-2.49,212.163,1.775658963,11.08436465,-0.369837963,3,17.2485355,0.0,12.15204021,35.39237126,6.066367069,0.0,12.20793278,0.0,54.25,0,0,1,1
171.3673488,5.574586063,3.215925826,3.215925826,1.978744829,1.978744829,1.00484632,0.533756951,36.67519757,13.01697727,203.0793725,1.555555556,2.0,2.111111111,-0.57,190.09,5.62,10.26453656,-1.257037037,6,0.0,5.969305288,0.0,0.0,6.420821623,5.969305288,30.70589228,4.794537184,41.16666667,1,1,0,0
753.9788373,9.524075806,5.976884306,5.976884306,4.053436912,4.053436912,3.018938848,2.692812441,44.34137962,0.0,256.0585775,1.0,1.933333333,2.4,-1.3,240.242,1.636169663,11.74965775,-1.374964517,7,0.0,0.0,0.0,0.0,36.59608456,0.0,36.62379833,4.736862954,42.83333333,0,0,1,1
240.2879489,5.485269665,3.217863939,3.217863939,2.064921349,2.064921349,1.237898282,1.002678687,12.01114612,17.91984529,160.0371734,1.4,1.8,1.9,-1.77,152.061,2.63941859,10.26453656,-0.986111111,4,6.041840829,5.969305288,0.0,12.17367523,6.066367069,11.65669156,12.46266245,9.589074368,37.66666667,1,1,1,1
190.9174942,5.574586063,3.431698411,3.431698411,2.586853968,2.586853968,1.547215714,0.980003922,24.60192589,5.959554569,176.0684735,1.555555556,2.222222222,2.666666667,-1.1,164.072,1.415744324,9.11287037,-1.628518519,5,12.20793278,0.0,0.0,0.0,0.0,0.0,24.60192589,4.736862954,41.0,0,0,0,0
512.7891874,7.413591358,4.392858618,4.392858618,3.087665922,3.087665922,2.323008012,1.794089503,0.0,11.66741788,272.0684735,1.3,2.0,2.8,-1.26,260.16,0.98454559,9.838983135,-0.082288176,6,11.49902367,0.0,0.0,36.01035185,0.0,0.0,12.02187243,6.420821623,56.24112523,0,0,1,1
344.2203894,6.147065708,4.741988802,4.741988802,3.117950659,3.117950659,1.540492809,0.82587027,0.0,18.9011502,206.0673311,1.333333333,2.083333333,2.916666667,-1.49,196.164,1.445817625,9.226851852,-0.36211404,4,0.0,0.0,0.0,6.9237372,23.16613557,0.0,25.42824048,0.0,34.0,0,0,1,1
574.1705594,8.417121318,5.143525339,5.143525339,3.478541596,3.478541596,2.264463219,2.087652976,5.969305288,24.49833481,230.0902715,1.454545455,2.181818182,2.727272727,-1.97,216.108,5.43,10.48486111,-0.985,3,0.0,5.969305288,0.0,17.69618563,6.076020107,5.969305288,57.33288437,4.794537184,39.16666667,1,1,1,0
1035.562064,15.70481502,10.26685185,13.13961821,8.974630708,10.23032478,7.738920404,3.814628617,89.2498947,0.0,473.1658961,1.3,1.8,2.5,-1.52,435.18,5.724301321,12.33183493,-5.444269153,16,0.0,151.6189068,0.0,0.0,0.0,15.64539425,62.16942981,36.75648535,79.91666667,0,0,0,1
74.79398752,2.64273441,1.551955237,1.551955237,0.77329146,0.77329146,0.403135832,0.0,24.14654335,0.0,88.01604399,1.8,2.0,2.0,-1.06,84.03,1.458471338,9.721435185,-1.076481482,4,0.0,11.93861058,0.0,0.0,0.0,11.93861058,6.9237372,9.589074368,27.0,2,2,1,0
144.5833771,4.414719447,2.854293982,2.854293982,1.611868066,1.611868066,0.87108201,0.43812918,11.75255023,5.917906046,164.0684735,1.285714286,1.857142857,1.857142857,-0.9,152.061,2.998395026,10.77457483,-1.347222222,4,0.0,5.969305288,13.8474744,5.917906046,0.0,11.75255023,13.8474744,9.589074368,40.83333333,1,1,1,0
53.02865236,2.64273441,1.261801681,1.261801681,0.643738543,0.643738543,0.213865472,0.0,18.61802808,0.0,90.03169405,2.0,2.142857143,2.142857143,-0.61,84.03,2.463571025,9.574074074,-1.594907407,4,6.041840829,5.969305288,0.0,0.0,0.0,5.969305288,6.041840829,4.794537184,27.0,1,1,1,1
586.2790831,8.680907174,5.43042811,8.680907174,4.841387453,6.796326807,2.651928451,1.917246684,0.0,11.49902367,290.2245802,1.055555556,1.722222222,2.111111111,-0.05,260.207,5.701501689,11.48200262,-0.03125,11,67.08150471,0.0,0.0,0.0,0.0,10.39900058,96.81523992,18.94745182,53.448333333,0,0,0,1
118.9162238,4.16390246,2.154911126,2.154911126,1.961291813,1.961291813,1.264280325,0.760327419,11.72847016,19.68598479,132.0898776,1.125,1.75,2.125,-1.1,120.067,2.358651237,10.49082606,-1.141574074,4,0.0,5.969305288,0.0,19.38639965,0.0,5.969305288,19.76538045,4.794537184,30.0,1,1,1,1
279.7021006,7.221032672,4.905935302,5.659529665,3.409975976,4.571993073,2.545885252,1.275016954,45.07334581,0.0,260.0297186,1.25,1.8125,2.3125,-0.09,247.031,3.453383332,10.55825302,-4.651430247,10,18.31189916,7.822697123,0.0,6.9237372,0.0,7.822697123,30.64376672,13.8256584,42.46787683,0,0,0,1
281.7021006,7.221032672,4.374739653,5.905036397,3.409975976,4.649328768,2.668400793,1.275016954,45.07334581,0.0,260.0297186,1.538461539,2.307692308,2.846153846,-0.09,247.031,3.453383332,10.39985654,-4.689671477,10,18.31189916,7.822697123,0.0,0.0,0.0,7.822697123,30.64376672,13.8256584,44.46787683,0,0,0,1
853.2539995,10.30806041,6.081112637,6.081112637,4.058402049,5.53469548,3.827741172,2.281018472,6.103966388,18.35911586,286.047738,1.0,1.866666667,2.366666667,-3.36,272.218,6.07,10.865696508,-1.346712963,11,23.3452068,0.0,17.72514474,36.39820241,12.08368166,0.0,43.61620486,0.0,46.5,0,0,1,1
368.3847897,6.630228955,3.513848357,3.513848357,2.499651759,2.499651759,1.622139145,0.727664288,5.969305288,5.749511833,178.047738,1.5,2.1,2.7,-1.97,168.06,2.667823291,10.12579948,-1.0894709,5,0.0,5.969305288,0.0,0.0,6.076020107,12.04532539,0.0,4.794537184,46.33333333,1,1,1,0
389.8843631,7.57891736,4.825441349,4.825441349,3.174423704,3.174423704,2.255570527,1.737521597,12.01114612,23.49294982,224.0837296,1.666666667,2.0,2.444444444,-1.97,212.163,2.501909824,11.0944805,-1.087602986,4,11.79135266,5.969305288,12.13273414,29.54165076,12.96557803,5.969305288,12.46266245,11.21535881,51.83333333,1,1,1,1
129.7095059,1.414213562,0.781474414,0.781474414,0.0,0.0,0.0,0.0,0.0,0.0,46.01363868,1.5,1.5,1.5,-0.55,42.017,1.47,9.5,-0.25,2,0.0,6.15054635,0.0,0.0,0.0,0.0,6.15054635,0.0,8.0,0,0,1,1
881.1660022,13.65350342,10.56142039,13.58188012,8.407419181,11.14159701,7.914541993,3.587782304,110.0255927,0.0,520.2718771,0.671875,1.1875,1.6875,-1.87,474.216,16.41945814,11.84390778,-1.08792335,21,0.0,17.90791586,0.0,0.0,0.0,17.84579031,75.13500784,38.35629747,97.66666667,2,2,1,1
560.4640631,10.81096817,6.540520749,8.065214964,4.95366737,6.974414906,4.913988683,1.120915327,46.24737705,13.07910283,427.0198993,1.25,1.8125,2.3125,0.06,413.176,7.658655558,11.41971422,-5.276575465,13,24.12976194,15.64539425,0.0,0.0,0.0,32.75761147,24.53980033,22.70133806,46.99300633,0,0,1,0
26.26466251,3.416502219,1.691011045,1.691011045,0.925988824,2.064627725,0.552730943,0.0,12.51406169,0.0,92.01604399,2.333333333,2.333333333,2.333333333,-0.53,84.03,3.43,9.801944444,-0.962962963,4,6.286160523,50.71205567,0.0,0.0,0.0,12.25546581,6.420821623,4.794537184,21.66666667,1,1,0,1
307.5637747,5.519744508,3.003251875,3.003251875,2.16825712,2.16825712,1.316632232,0.727664288,23.21784079,5.563451492,162.0528234,1.285714286,1.857142857,2.285714286,-1.57,152.061,1.242693018,10.31281557,-1.025416667,5,0.0,5.969305288,0.0,12.13273414,0.0,5.969305288,0.0,0.0,43.33333333,1,1,1,0
1048.949793,14.10157273,9.988391115,12.53939865,9.460101115,9.460101115,6.982400294,4.941417078,0.0,17.11221722,410.3912516,1.055555556,1.727272727,2.1875,-1.08,360.33,2.366714454,11.24195321,-0.38287037,2,0.0,0.0,12.13273414,79.95027206,0.0,0.0,71.13195343,4.736862954,52.24550926,0,0,1,1
224.280837,6.31034907,3.499645472,3.499645472,2.82036514,2.82036514,1.914083302,1.016074918,29.92947196,6.420821623,194.0426527,1.0,1.80952381,2.275862069,-1.18,184.059,8.351892514,11.39595372,-1.863973748,6,6.041840829,11.93861058,0.0,0.0,0.0,11.93861058,18.6287544,14.32593732,53.66666667,2,2,1,1
62.56842503,2.64273441,1.049739411,1.049739411,0.622008468,0.622008468,0.142576981,0.0,6.286160523,0.0,74.02420337,1.8,2.0,2.0,-0.57,70.027,0.596180758,9.636574074,-0.851851852,3,6.161910028,28.14879375,0.0,0.0,0.0,6.286160523,6.161910028,4.794537184,19.84284958,0,0,1,1
83.10802962,3.625897658,1.691011045,1.691011045,1.079011793,1.079011793,0.467829884,0.117204875,11.93861058,12.84164325,116.0109586,1.5,2.125,2.5,-1.06,112.04,4.94,9.509907407,-1.257037037,3,0.0,11.93861058,0.0,6.420821623,0.0,11.93861058,25.3043057,9.589074368,33.66666667,2,2,1,1
205.1594481,5.947264863,3.273243972,3.273243972,2.476804346,2.476804346,1.611120285,0.895229535,36.67519757,0.0,176.032088,0.727272727,1.022727273,1.5,-0.69,168.06,1.003615681,10.82836341,-1.806018519,9,18.31189916,29.43739666,0.0,0.0,0.0,5.969305288,30.70589228,14.63792753,43.19805556,1,1,1,0
134.1073697,4.03658126,2.304340372,2.304340372,1.615167728,1.615167728,0.738295074,0.304056349,12.01114612,0.0,132.0422587,0.888888889,1.555555556,1.333333333,-1.1,124.051,3.479710145,9.993055556,-1.214074074,4,6.041840829,0.0,0.0,0.0,0.0,16.40428738,6.420821623,11.21535881,33.16666667,1,1,1,1
74.79398752,1.732050808,0.73153568,0.652893582,0.265907519,0.265907519,0.0,0.0,6.103966388,0.0,46.0579088,3.0,3.0,3.0,-0.53,44.009,-4.470784314,9.0,-0.833333333,2,0.0,0.0,0.0,6.9237372,6.544756406,7.595762327,13.34455882,4.565048285,14.0,0,0,1,0
273.1386867,5.574586063,3.431698411,3.431698411,2.675840372,2.675840372,1.923154136,1.081733811,5.969305288,5.563451492,146.1055277,1.5,2.0,2.375,-1.1,136.062,1.498831264,10.50269747,-0.933313492,3,0.0,5.969305288,12.13273414,19.38639965,12.13273414,5.969305288,25.3043057,11.21535881,30.0,1,1,1,1
205.1594481,5.03658126,3.217863939,3.217863939,2.847808649,2.847808649,1.749075186,0.89532672,0.0,11.49902367,164.0473441,1.5,2.1,2.3,-1.32,152.061,1.47,9.298935894,-0.084377575,5,0.0,0.0,12.13273414,17.69618563,0.0,5.907179729,0.0,0.0,33.16666667,0,0,1,1
170.3657024,5.198377303,3.633935872,3.633935872,2.460936517,2.460936517,1.615637533,0.895229535,5.969305288,18.96950115,152.0473441,1.545454546,2.090909091,2.545454546,-0.57,144.085,5.43,10.09087065,-0.710648148,4,0.0,5.969305288,0.0,6.420821623,0.0,5.969305288,25.3043057,4.794537184,39.66666667,1,1,1,1
350.6652328,5.91279002,3.392017513,3.392017513,2.719449317,2.719449317,1.86705949,0.928545631,49.45858146,11.98427311,169.9980246,0.833333333,1.555555556,2.111111111,-1.79,162.084,2.045802621,10.51889361,-1.189814815,11,6.041840829,11.93861058,0.0,0.0,0.0,17.72185552,25.42824048,9.589074368,57.83333333,2,2,1,1
277.1727756,7.194305874,4.54660986,5.834957955,3.455164039,3.455164039,2.270069222,1.48766625,45.13547137,0.0,260.0297186,0.875,1.375,1.9375,-0.09,247.031,2.976185124,10.36860654,-2.357986089,10,24.91878113,7.822697123,0.0,0.0,0.0,7.822697123,24.09901032,13.8256584,44.6402155,0,0,0,0
2160.289721,30.94894517,21.25101901,27.75780455,16.37603826,21.76409403,14.7912197,6.971805513,96.76290472,53.78102731,1015.507362,0.933333333,1.626666667,2.366666667,-2.48,955.427,18.80654281,12.73952087,-5.575940976,31,36.25988634,23.46809137,46.38057095,104.1248118,37.09900013,69.14135342,147.4104474,50.69749222,148.4782403,0,0,1,1
914.0056621,13.2536913,15.63787977,15.63787977,11.41305965,11.41305965,6.184945115,4.163115231,0.0,12.3563938,329.1627082,1.1875,1.952380952,2.419444444,-0.24,306.212,3.854182781,10.71268896,-0.442530707,2,0.0,0.0,20.7712116,81.45901879,5.414990469,0.0,108.6441919,4.736862954,60.08333333,0,0,0,1
392.1134351,7.413591358,4.54660986,4.54660986,3.455164039,3.455164039,1.917216701,1.48766625,12.07327168,12.17033346,224.0684735,1.333333333,2.083333333,2.416666667,-1.59,212.116,5.724301321,10.74091167,-1.065436709,6,5.749511833,5.969305288,0.0,19.38639965,6.420821623,11.75255023,25.3043057,9.589074368,51.5,1,1,0,1
