allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,Hardness
78.0,12.843328,11.142857142857142,4.571428571428571,24.829171,10.50705714285714,2.5960714285714284,1.7742857142857142,0.9714285714285716,0.48802,1.8013,6.5
75.0,7.767992,22.2,4.2,49.224449375000006,10.600980000000002,2.298,1.908,1.1949999999999998,0.466061,2.41982,8.5
188.0,26.092,18.666666666666668,4.4,40.968055,10.75912,2.575833333333333,1.7795,0.9733333333333332,0.4743239999999999,2.06989,5.5
46.0,6.071576,11.0,4.0,22.212725,11.340425,2.55,1.75,0.8959999999999999,0.49954,0.73829,5.3
96.0,10.207996,12.0,4.0,24.085483,12.30176,2.3080000000000003,1.7040000000000002,1.1,0.49897,1.02525,5.0
163.0,19.382,22.0,5.0,53.4902975,10.75912,2.545,1.765,0.945,0.4673040000000001,2.06989,3.3
70.0,5.8963280000000005,10.0,4.571428571428571,20.09830285714286,11.131014285714288,2.647142857142857,1.7457142857142858,0.9042857142857142,0.4939185714285714,0.83154,6.0
74.0,13.89,14.8,4.8,31.574635600000004,11.17714,2.79,1.7574999999999998,0.914,0.4820359999999999,2.18789,6.3
240.0,17.24723425,6.666666666666668,3.1724137931034484,13.624895952023987,11.740727586206898,2.623793103448276,1.5662068965517242,0.7524137931034482,0.6166913793103449,0.77752,5.5
100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.22915,6.0
592.0,61.1176975,10.857142857142858,4.571428571428571,21.98602119481481,10.89714285714288,2.751428571428572,1.7442857142857144,0.9771428571428572,0.546116666666666,0.4966,5.8
107.0,13.89,15.2,5.0,31.937418,11.023840000000002,2.727,1.7400000000000002,1.1,0.4789899999999999,1.7362,3.8
64.0,16.6,20.0,4.0,32.059,9.2708,2.135,1.9,1.2333333333333334,0.462985,2.26855,3.3
42.0,7.558488,11.6,4.8,22.111243,11.17714,2.644,1.794,0.96,0.491714,1.45419,6.0
226.0,20.68039975,10.761904761904765,4.761904761904762,21.72522707142857,11.485876190476189,2.789285714285714,1.7069047619047617,0.8676190476190477,0.5100116666666666,0.51954,5.0
128.0,13.385996,12.0,4.8,26.2038268,10.75912,2.675,1.736,0.928,0.4946015000000001,1.66969,5.0
156.0,21.124328,26.0,5.166666666666667,61.19102,11.795966666666668,2.826666666666666,1.7166666666666668,0.8933333333333332,0.4865066666666666,3.78533,6.0
108.0,4.5453280000000005,10.4,5.333333333333333,21.654418,11.14446,2.8816666666666664,1.7283333333333335,0.9166666666666666,0.4887899999999999,0.8148,6.3
20.0,7.734660000000001,10.5,4.8,20.833018,11.1527,2.865,1.6495,0.86,0.49282,0.86724,6.0
90.0,11.35441075,18.0,5.6,39.568056,11.719925,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.476196,2.22761,6.0
84.0,14.883996000000002,12.4,4.4,24.808518,10.73364,2.708,1.6780000000000002,0.9480000000000002,0.48502,1.8216,5.8
112.0,13.9558185,12.8,4.8,26.2038268,10.347,2.884,1.7262499999999998,0.914,0.496875,2.06989,6.0
64.0,10.65,32.0,4.0,72.2365,9.6769,2.115,1.905,1.12,0.462985,5.325,3.8
112.0,12.874,18.666666666666668,4.666666666666667,41.07402,11.234699999999998,2.806666666666666,1.7166666666666668,0.9016666666666668,0.4767116666666666,1.31786,6.0
40.0,3.55,6.5,4.0,11.729290775,11.026725,2.6725000000000003,1.495,0.71,0.6184925,0.73425,4.0
196.0,30.92,24.5,5.5,53.4902975,10.0743,2.295,1.825,1.12,0.4697149999999999,1.42326,3.3
112.0,11.202328,21.5,4.666666666666667,45.87725,9.138583333333326,2.8816666666666664,1.7883333333333336,1.106666666666667,0.4722666666666666,1.1521,6.0
92.0,8.505991999999999,9.0,4.8,18.5863611398,10.75912,2.684,1.7185,0.9,0.4927359999999999,0.81244,6.3
80.0,7.65066,10.0,5.0,20.255278375,10.629,2.79,1.6725,0.8525,0.495275,0.8135,7.5
600.0,7.876747749999999,10.4,4.6,21.9893120372,11.0881,2.7060000000000004,1.6780000000000002,0.836,0.49618,0.69411,6.0
146.0,16.864992,27.0,5.0,65.80676874999999,11.61422,2.67,1.89,1.15,0.478464,3.78533,2.5
144.0,22.707,36.0,4.5,84.1611,8.932974999999997,2.24,1.8875,1.2,0.4628675,3.52219,2.0
80.0,7.736488,8.888888888888891,4.4444444444444455,17.774554444444444,11.458755555555555,2.8522222222222213,1.7266666666666666,0.8277777777777778,0.4801544444444445,1.06784,8.5
284.0,52.257992,42.8,5.2,111.599515,9.273855,2.279,1.907,1.2145,0.457149,10.97,2.8
100.0,10.803992,10.0,4.8,20.2988926326,10.565180000000002,2.8280000000000003,1.656,0.8480000000000001,0.499404,1.80922,5.5
86.0,2.3326640000000003,16.666666666666668,5.0,30.61252,11.373216666666664,2.806666666666666,1.7166666666666668,0.8066666666666666,0.4836016666666667,0.27323,6.0
128.0,11.624328000000002,16.0,5.0,32.059,11.2603,2.0200000000000005,1.7420000000000002,0.8699999999999999,0.4862359999999999,2.53872,6.0
90.0,6.697992,10.0,4.8,20.2988926326,10.987245,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.98478,6.0
80.0,5.876907999999999,10.0,4.8,20.492449117625004,11.510862500000002,2.755,1.75,0.89875,0.4818274999999999,0.81739,6.8
64.0,10.96,16.5,4.0,36.0685,10.347,2.53,1.855,1.11,0.4776649999999999,1.03544,5.5
131.5,13.925328000000002,15.0,4.666666666666667,33.33735333333333,11.373216666666664,2.7716666666666665,1.775,0.9816666666666668,0.4824516666666666,1.31786,6.0
96.0,8.903332,12.0,4.0,24.085483,10.629,2.675,1.825,0.905,0.48855,1.35045,5.5
144.0,9.239992,14.4,5.2,30.341818,11.11696,2.8280000000000003,1.7200000000000002,0.944,0.481478,0.86737,6.5
72.0,10.803992,24.0,4.0,53.4902975,10.39875,2.115,1.905,1.12,0.47888,4.57578,3.8
144.0,22.707,36.0,4.5,84.1611,8.932974999999997,2.24,1.9075,1.2,0.4628675,6.44467,2.0
114.0,20.36,24.66666666666667,4.666666666666667,53.356,9.159866666666668,2.7433333333333336,1.91,1.2133333333333332,0.477685,4.52755,6.0
200.0,17.24689925,10.0,4.0,20.492449117625004,10.52605,2.495,1.86625,1.12,0.4978375,0.57888,5.8
55.0,11.874,23.5,4.5,50.54252,9.0872,2.24,1.88,1.13,0.4743239999999999,2.8386,3.0
402.0,11.618656,9.51219512195122,4.488888888888889,19.11021989170732,11.690293028846154,2.761702127659574,1.688788888888889,0.8503448275862068,0.4908778187472234,1.31763,5.5
30.0,0.7575546666666667,10.0,5.333333333333333,20.02735333333333,11.795966666666668,2.9266666666666663,1.7133333333333336,0.89,0.4995066666666667,0.01079,7.0
146.0,19.334,46.0,5.0,113.1572575,9.695,2.24,1.88,1.07,0.44942,6.78733,2.8
176.0,6.25674375,8.8,4.75,18.01515585,11.759620000000002,2.634,1.6325,0.91,0.4946015000000001,0.75755,2.5
90.0,7.734660000000001,50.0,2.0,111.34115,9.0743,2.2425,2.0975,1.45,0.460005,7.775,4.0
100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.4927189999999999,0.77755,2.8
372.9,27.444203,8.963942307692307,4.540865384615385,16.583821666666665,11.628193028846152,2.7183894230769234,1.6358173076923082,0.8170673076923077,0.5453269951923078,0.65972,2.0
58.0,3.443996,10.0,4.8,20.9940862215,11.33044,2.455,1.743,0.8895,0.49854,0.88799,7.8
131.0,27.179328,21.83333333333333,4.666666666666667,50.61352,11.654066666666669,2.8816666666666664,1.7166666666666668,0.9733333333333332,0.4780233333333334,4.86505,4.3
120.0,8.941324,10.0,4.666666666666667,20.236434166666665,10.938358333333332,2.875,1.721666666666667,0.9250000000000002,0.49463625,0.80454,5.5
36.0,8.903332,18.0,4.0,37.346215,10.629,2.295,1.745,0.905,0.48855,0.84233,5.5
203.0,23.346328,24.33333333333333,5.333333333333333,55.64164,11.5267,2.9216666666666664,1.7283333333333335,0.8833333333333334,0.4737466666666667,3.1504,6.5
86.0,12.417996,15.2,4.8,34.72421799999999,11.14446,2.684,1.705,0.908,0.48502,2.37162,3.3
118.0,11.551324,11.6,4.4,22.5691257,10.999625,2.675,1.767,0.926,0.475954,0.53649,6.3
42.0,7.44274775,10.5,3.875,21.9893120372,12.18425,2.7060000000000004,1.5475,0.71,0.611805,1.02048,5.3
100.0,7.558488000000001,10.0,4.8,20.2988926326,11.17714,2.884,1.6880000000000002,0.944,0.4927189999999999,0.74876,6.5
114.0,11.354575,9.630434782608695,4.748815165876777,20.37700576923077,11.033686313686315,2.7060000000000004,1.5419999999999998,0.8413953488372095,0.611805,1.38697,6.0
146.0,8.862328,24.5,5.0,68.16233625,11.6104,2.8487500000000003,1.788125,0.94625,0.468765,1.86069,6.5
112.0,11.775328000000002,24.66666666666667,5.0,53.05033333333333,11.234699999999998,2.743333333333333,1.7616666666666667,0.98,0.477685,3.1504,6.0
38.0,1.55316,12.666666666666664,5.333333333333333,26.024935442,13.652933333333332,2.986666666666667,1.75,0.98,0.4821566666666666,1.56776,4.0
80.0,5.505328,10.0,4.666666666666667,20.325236749666672,10.6397,2.7266666666666666,1.6495833333333334,0.8933333333333332,0.4916733333333334,0.84313,5.5
20.0,1.741332,10.0,4.0,20.151515,10.63215,2.375,1.625,1.02,0.496875,0.84098,5.5
339.0,31.27439175,10.0,3.259259259259258,22.18190848148149,12.01102777777778,2.6383333333333336,1.5261111111111112,0.7511111111111111,0.6081561111111111,1.50239,2.8
104.0,8.109328,9.5,4.666666666666667,19.397353333333328,11.755999999999998,2.841666666666667,1.7183333333333335,0.9316666666666666,0.4987149999999999,0.7176,7.8
80.0,7.734660000000001,10.0,4.0,20.255278375,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.45291,7.5
46.0,8.962995000000003,24.5,3.75,53.4902975,10.0743,2.2225,1.9075,1.135,0.459375,5.67567,3.0
235.0,40.747992,23.0,5.0,49.50308166666667,11.17902857142857,2.2742857142857145,1.9072,1.22,0.4748442857142857,4.57578,3.0
105.0,7.957992,10.5,4.8,20.9941265318,11.33044,2.8280000000000003,1.743,0.944,0.4957955,0.82602,6.0
255.44,24.945976,11.384615384615383,4.782608695652174,23.70020296273016,10.953163846153846,2.55,1.701304347826085,0.8597826086956522,0.4936504347826087,1.46035,5.0
60.0,9.773996,12.0,4.8,25.077338,11.288,2.754,1.7420000000000002,0.96,0.4907199999999999,1.9548,6.0
100.0,15.55,50.0,4.0,117.386335,10.347,2.295,2.015,1.1800000000000002,0.42668,7.775,2.5
70.0,3.883996,10.0,4.8,20.016938,12.0034,2.934,1.654,0.774,0.492719,0.70329,5.5
144.0,27.432984,14.5,4.5,31.204917046,10.999625,2.755,1.7200000000000002,0.945,0.48502,10.97,6.8
144.0,21.575328,23.0,4.333333333333333,53.05033333333333,11.354766666666668,2.83,1.7616666666666667,0.9666666666666668,0.4747226666666666,4.86505,6.0
50.0,4.663996,10.0,4.8,20.016938,11.909720000000002,2.884,1.662,0.792,0.491678,0.82753,3.8
144.0,16.0,14.8,4.4,31.574635600000004,10.13144,2.74,1.7400000000000002,0.96,0.4822649999999999,1.7,6.3
61.0,9.93196,20.2,4.8,43.498522,11.14446,2.7270000000000003,1.767,0.91,0.4789899999999999,4.57578,3.8
120.0,8.941324,10.0,4.666666666666667,20.185395713333328,10.838333333333331,2.6366666666666663,1.79,0.8933333333333332,0.4960433333333333,0.77525,5.5
108.0,8.147992,10.0,4.8,20.2988926326,11.33044,2.755,1.663999999995,0.836,0.4927359999999999,0.86021,5.5
30.0,2.3326640000000003,10.333333333333334,5.333333333333333,20.02735333333333,11.795966666666668,2.9266666666666663,1.7133333333333336,0.8066666666666666,0.4995066666666667,1.42823,7.0
72.0,6.697992,12.0,6.0,24.085483,11.023840000000002,2.805,1.656,0.8480000000000001,0.4927359999999999,1.2188,6.0
82.0,18.083328,44.57142857142857,4.0,107.62811428571428,11.60992857142857,1.95,1.9914285714285715,1.1314285714285717,0.4494728571428572,6.78667,2.5
147.0,11.616572,14.5,5.0,33.07937204027272,11.107545454545452,2.963636363636364,1.7186363636363635,0.8654545454545454,0.4896272727272727,2.015,4.5
126.0,13.512992,12.5,4.8,26.385218,11.20276,2.7270000000000003,1.767,0.91,0.495329,0.4966,3.8
43.0,7.5581595,8.333333333333334,3.9166666666666665,17.918277359999994,12.8161,2.5641666666666665,1.5033333333333334,0.6208333333333335,0.6598700000000001,0.85358,4.0
93.0,7.65066,8.0,4.4444444444444455,16.120079066666666,11.683233333333336,2.773333333333333,1.5744444444444443,0.7655555555555555,0.5462611111111111,0.65552,7.0
80.0,7.734660000000001,10.0,5.0,20.255278375,11.33044,2.85,1.6725,0.8525,0.4927359999999999,0.97737,5.5
100.0,0.7346134999999999,7.5,3.0,14.900337645777777,13.161829166666667,2.8816666666666664,1.394,0.5053333333333333,0.7650095833333334,0.11548,2.3
108.0,7.957992,10.8,4.8,21.654418,11.17714,2.675,1.736,0.926,0.498984,0.82602,6.0
72.0,8.07666,12.6,4.6,26.1647257,10.9485,2.752,1.6880000000000002,0.8800000000000001,0.491714,1.2398,5.5
30.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.54117,6.8
58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.913333333333333,1.1800000000000002,0.4878333333333333,1.05333,3.8
60.0,6.093996,12.6,4.4,25.077338,12.30176,2.634,1.66,0.914,0.490654,1.50239,5.5
42.0,7.876747749999999,6.0,4.0,12.0096,12.18425,2.7275,1.545,0.71,0.61443,0.0,5.3
236.18,24.574384,11.809,4.6,25.386556894,11.0975047,2.73065,1.740925,0.946,0.483071455,3.01757,6.5
96.0,20.834,12.6,4.8,26.1647257,11.771733333333335,2.8280000000000003,1.682,0.836,0.477854,1.96268,6.0
100.0,6.07141175,10.0,4.8,20.2988926326,11.10535,2.755,1.72,0.8800000000000001,0.4927189999999999,0.8117,6.5
74.0,20.29466,14.6,4.8,29.21788464,10.999625,2.53,1.875,0.9825,0.4840125000000001,2.41982,6.0
80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.88125,0.49425875,0.8059,7.5
40.0,2.3341635000000003,6.666666666666668,4.0,13.016128333333334,12.700466666666664,2.77,1.4766666666666668,0.6166666666666667,0.6637966666666667,0.13641,5.0
66.0,11.206324,22.0,4.666666666666667,46.52035333333333,9.101866666666666,2.828333333333333,1.906666666666667,1.1366666666666667,0.4705633333333334,5.20133,3.5
41.0,9.577996,11.6,4.0,23.170338,11.0034,2.752,1.662,0.792,0.491678,1.4092,7.8
78.0,11.551332,13.0,5.0,27.3599975,11.510862500000002,2.81,1.79,0.8525,0.4931925,3.47589,2.5
202.0,22.707,20.2,4.5,47.3154225304,10.2719,2.304,1.794,0.96,0.489272,4.7232,2.0
128.0,13.55,12.0,4.0,26.2038268,11.38168,2.7270000000000003,1.767,0.91,0.499,1.027,6.0
116.0,7.957992,11.6,4.8,24.033618,10.99836,2.644,1.7400000000000002,0.96,0.499514,0.67999,5.5
222.0,27.403984,42.8,5.2,108.295515,10.13144,2.3080000000000003,1.91,1.1840000000000002,0.466938,6.2105,3.8
58.0,9.44,13.666666666666664,4.666666666666667,29.97368416666667,9.350333333333332,2.1566666666666667,1.89,1.2,0.4878333333333333,1.05095,5.3
90.0,13.385996,18.0,4.0,39.568056,8.31996,2.225,1.907,1.2399999999999998,0.4862359999999999,2.96536,2.8
55.0,9.143996,11.0,4.8,22.9889468,11.909720000000002,2.884,1.662,0.792,0.490932,1.03248,3.8
108.0,11.35441075,10.8,4.8,21.654418,10.78917,2.684,1.6840000000000002,0.8959999999999999,0.4927189999999999,1.7674,6.5
58.0,11.551332,12.0,4.8,24.808518,10.39875,2.675,1.775,0.98,0.49897,1.775,3.8
74.0,13.477328,23.75,3.75,48.7195,12.18425,2.225,1.815,0.945,0.468765,1.42396,2.5
68.0,7.312664,13.6,4.8,27.188418,10.565180000000002,2.62,1.72,0.86,0.491714,1.47705,6.5
33.0,7.441332000000001,11.3,4.0,23.099694928,10.52605,2.495,1.785,0.8959999999999999,0.4775399999999999,1.8216,5.5
311.0,21.830311,31.5,4.0,70.92449475,9.01375,1.9775,1.9775,1.185,0.4463566666666667,6.64,3.8
114.0,7.425575999999999,9.714285714285714,4.571428571428571,18.966616928571423,11.159491071428572,2.68,1.5271428571428574,0.92,0.4951885714285714,0.68417,7.8
72.0,6.674328,8.88,5.166666666666667,16.332807916666667,11.719925,3.443,1.54375,0.8150000000000001,0.5803358333333333,0.6508,5.5
232.0,33.20565499999999,11.6,4.0,24.085483,12.22274,2.634,1.592,1.16,0.5900399999999999,1.36305,5.0
220.0,14.7341515,9.2,6.0,18.5863611398,12.57182,3.443,1.662,0.8216,0.5452029268292683,0.65552,3.0
90.0,11.35441075,18.0,5.6,39.689515,12.0278,2.6184,1.6488,0.8416,0.486658,1.0804,2.5
196.0,30.92,24.5,5.5,53.4902975,10.0743,2.295,1.825,1.135,0.4697149999999999,6.0674,1.8
100.0,13.747992000000002,11.6,4.8,25.023328,10.73364,2.71,1.765,0.966,0.495329,1.23121,2.0
102.0,17.053984,28.5,4.0,67.9394,9.1302,2.205,1.955,1.2999999999999998,0.447885,3.1504,3.8
100.0,6.697992,10.0,4.8,20.077018,12.082260000000002,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.00728,6.0
108.0,7.558488000000001,10.0,4.8,20.2988926326,11.33182,2.495,1.6795000000000002,0.8959999999999999,0.4927359999999999,0.8527,6.8
14.0,1.7401675,4.666666666666667,1.3333333333333333,8.862137999999998,13.652933333333332,2.66,1.31,0.68,0.82599,0.52252,2.5
232.0,17.053984,11.3,4.8,23.170338,11.14446,2.684,1.732,0.9,0.4820359999999999,0.45758,6.0
58.0,4.075328000000002,9.666666666666666,5.0,19.397353333333328,11.711716666666668,2.828333333333333,1.6516666666666666,0.8416666666666668,0.4943616666666666,0.69207,5.5
106.0,6.697992,10.4,4.8,21.985986,10.776008,2.352,1.8200000000000005,1.104,0.496484,0.87067,10.0
118.0,14.485992,12.4,4.8,24.808518,10.2968,2.81,1.7400000000000002,1.12,0.4991960000000001,1.15072,4.0
249.0,41.02039975,14.904761904761903,4.714285714285714,32.94630914285714,11.5359,2.818125,1.8153125,0.9825,0.4820359999999999,1.96255,5.5
78.0,13.512992,15.2,4.8,32.38773899975,11.510862500000002,2.8280000000000003,1.7200000000000002,0.8959999999999999,0.48273,2.4836,5.5
104.0,11.206324,17.333333333333332,4.666666666666667,39.987666666666655,11.706466666666666,2.806666666666666,1.7,0.8833333333333334,0.4780233333333334,1.3008,6.0
80.0,7.734660000000001,10.0,4.5,20.255278375,11.510862500000002,2.79,1.6725,0.8525,0.49901,0.73425,7.8
96.0,15.593,39.5,4.0,90.2267,9.0872,2.2225,1.9,1.135,0.479965,5.86433,2.3
163.0,20.415992000000006,15.5,4.8,33.739258,11.023840000000002,2.81,1.76,0.86,0.4820359999999999,3.17705,6.0
77.0,6.093996,12.5,4.25,26.20264325,10.999625,2.7425,1.74375,0.945,0.499726,1.775,5.5
112.0,13.355328,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.754666666666667,1.7166666666666668,0.9733333333333332,0.4865066666666666,1.80922,6.0
46.0,15.55,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.47888,9.54775,3.5
126.0,20.36,31.33333333333333,5.333333333333333,69.59212799999999,9.159866666666668,1.95,1.913333333333333,1.106666666666667,0.4463566666666667,2.26855,4.8
58.0,4.542664,19.33333333333333,4.666666666666667,39.987666666666655,11.706466666666666,2.806666666666666,1.8166666666666669,0.92,0.4865066666666666,0.91457,5.5
286.0,40.747992,42.8,5.0,102.82756,9.1302,2.182,1.93,1.29,0.447885,5.0988,3.3
100.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.9328,6.0
710.0,110.137,48.172413793103,2.792114695340502,114.95185267206097,8.670342652329749,2.168275862068965,1.902652329749104,1.1641379310344828,0.434283184198001,5.56317,2.5
126.0,26.090000000000003,28.8,4.8,66.8074975,9.08885,2.3680000000000003,1.904,1.1949999999999998,0.448895,3.958,3.3
134.0,19.334,25.16666666666667,3.2,54.501263666333344,9.08885,2.248333333333333,1.913333333333333,1.1983333333333337,0.4722666666666666,5.00311,2.0
112.0,13.053996,22.4,5.2,53.441338,11.90626,2.826,1.7880000000000005,0.946,0.47907,3.1504,3.3
50.0,4.073996,10.0,4.8,21.9893120372,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.492719,0.98478,5.5
74.0,4.9568275,7.4,4.2,14.610803,11.28095,2.8355,1.5419999999999998,0.703,0.5896600000000001,0.49568,2.8
60.0,8.903332,12.0,4.0,24.085483,10.629,2.675,1.745,0.905,0.491678,1.8013,5.5
80.0,7.134331999999999,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,1.85225,6.3
100.0,7.558488000000001,10.0,4.666666666666667,20.236434166666665,11.408266666666668,2.756666666666667,1.7966666666666669,0.9333333333333332,0.4821566666666666,0.40319,6.0
90.0,12.952664,19.0,4.15,39.568056,11.17714,2.165,1.765,0.98,0.4587699999999999,1.42823,6.0
180.0,11.611328000000002,10.0,5.0,20.09830285714286,11.510862500000002,2.79,1.662857142857143,0.8114285714285714,0.4980028571428571,1.46035,6.5
60.0,7.876747749999999,12.0,4.8,25.077338,12.30176,2.934,1.654,0.774,0.491678,1.07245,4.3
202.0,27.403984,20.2,5.2,47.3154225304,10.91354375,2.6796,1.7666,1.028,0.475566,5.50017,3.8
58.0,11.354575,18.666666666666668,4.333333333333333,47.69701000000001,9.081566666666667,2.1266666666666665,2.0866666666666664,1.3633333333333333,0.4053733333333333,1.95335,6.0
90.0,7.4428315,10.0,5.0,20.3920334,10.2719,2.6362499999999995,1.6520000000000004,0.8216,0.495736,1.0804,6.0
116.0,15.78748,18.75,4.25,39.568056,11.39211,2.564,1.6800000000000002,0.8649999999999999,0.476196,1.36305,4.0
188.0,27.10599,39.5,5.3,90.2267,8.79744,2.295,1.765,1.135,0.447885,4.90209,2.8
322.0,38.214,64.4,4.8,160.15216,8.89726,2.352,2.04,1.104,0.4697149999999999,7.7439,2.8
58.0,9.143996,11.0,4.8,25.077338,11.1016,2.884,1.7420000000000002,0.944,0.4907199999999999,1.8288,7.8
100.0,13.385996,49.0,4.6,126.386335,8.79744,2.7060000000000004,1.905,1.12,0.460005,7.7439,2.0
124.0,14.883996000000002,21.4,4.4,46.9038,9.65936,2.352,1.9,1.104,0.475954,2.0416,5.8
226.0,23.3814855,10.0,4.5,20.016938,11.64556,2.934,1.714,0.882,0.499726,0.51039,3.5
100.0,7.558488000000001,10.0,4.8,20.016938,12.30176,2.8280000000000003,1.654,0.774,0.491678,0.6278,3.5
100.0,8.903332,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,0.83076,5.5
208.0,17.05539975,9.454545454545457,4.363636363636363,18.965812659090904,11.609918181818186,2.674545454545455,1.66,0.8797727272727273,0.5422213636363638,0.59255,2.3
120.0,8.147992,9.0,4.8,18.439538,11.68835,2.8360000000000003,1.626,0.768,0.4927189999999999,0.73671,6.0
43.0,7.4428315,9.666666666666666,3.2,19.8565257,13.51252,2.545,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.82565,5.0
90.0,11.463996000000002,18.0,5.6,39.568056,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.460005,2.04102,3.5
79.0,15.593,13.25,3.5,29.525338,8.12415,2.14,1.97,1.36,0.401635,1.8688,3.8
70.0,2.70324725,10.0,5.0,20.29066550857143,10.730085714285718,2.6,1.667142857142857,0.9714285714285716,0.4937128571428571,0.86102,6.5
46.0,8.883996,23.0,4.0,53.4902975,10.0743,2.295,1.825,1.12,0.4697149999999999,3.865,1.5
74.0,13.512992,14.6,4.8,31.937418,11.38168,2.81,1.7400000000000002,0.928,0.4820359999999999,2.04102,6.0
568.0,59.27197099999999,12.5,4.625,24.556188775,11.100835,2.6253,1.791875,0.98,0.4927189999999999,0.49494,5.5
108.0,8.147992,18.0,5.6,37.27215,9.65936,2.884,1.904,1.1840000000000002,0.48273,0.93386,2.3
58.0,11.206328,8.8,4.8,16.862137999999998,11.82448,2.518,1.662,0.8480000000000001,0.485951,0.58973,5.5
592.0,41.8341515,23.5,5.5,49.230985625,10.8425375,2.2225,1.86625,1.1275,0.479965,4.4815,5.3
42.0,2.70174775,18.0,4.0,37.27215,7.83425,1.98,2.0975,1.37,0.4628675,0.13641,2.0
128.0,8.147992,12.0,4.8,26.2038268,11.38168,2.81,1.7400000000000002,0.86,0.49512,1.10889,6.0
136.0,10.209328,14.333333333333336,4.666666666666667,30.55068666666667,11.795966666666668,2.8480000000000003,1.75,1.0366666666666668,0.4844733333333333,1.80256,6.0
176.0,9.683996,10.8,4.8,21.9893120372,11.17714,2.6362499999999995,1.7480000000000002,0.912,0.485951,0.82121,6.5
92.0,13.747992000000002,12.2,4.8,25.077338,11.17714,2.755,1.7200000000000002,0.8874449999999999,0.4927189999999999,1.10889,4.0
76.0,13.385996,15.2,4.4,31.204917046,11.17714,2.884,1.736,0.9259999999999998,0.4830516666666667,3.18933,2.5
108.0,7.558488,10.0,4.8,20.2988926326,10.91369,2.502,1.6780000000000002,0.946,0.496379,0.7768,5.5
192.0,8.42666,10.5,4.875,22.9889468,11.2520375,2.79,1.72375,0.945,0.4927189999999999,1.9156,3.3
72.0,6.093996,14.5,5.0,32.38773899975,11.70255,2.79,1.656,0.8480000000000001,0.5535500000000001,0.91543,5.8
93.0,7.4428315,7.75,5.0,15.57035849983333,13.652933333333332,2.8487500000000003,1.545,0.71,0.617395,0.45491,5.5
74.0,20.807992,24.66666666666667,4.333333333333333,53.356,11.234699999999998,2.7433333333333336,1.7700000000000002,0.9833333333333334,0.474714,4.11583,2.5
64.0,10.507072,49.0,4.8,119.6295,9.1302,2.495,1.905,1.12,0.4776649999999999,5.0988,3.8
622.0,121.42,42.8,5.6,102.82756,9.1302,2.3080000000000003,1.9072,1.224,0.45825,5.10922,2.0
90.0,11.351332,18.0,5.4,39.466738,11.14446,2.8280000000000003,1.732,0.9,0.4820359999999999,3.3354,2.5
30.0,7.44274775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,1.3748,6.8
126.0,13.385996,25.2,5.6,58.30341800000001,11.61422,2.884,1.736,0.944,0.467568,2.96536,2.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49901,0.60442,3.0
42.0,7.900992,10.4,4.7,22.521871850000004,10.9485,2.502,1.6980000000000002,0.892,0.490932,1.79216,2.0
36.0,8.885992,18.666666666666668,4.0,37.346215,8.91315,2.225,1.907,1.2283333333333333,0.49901,1.05095,5.8
113.0,13.477328,27.5,4.25,64.9132175,11.2520375,2.03,1.955,1.14,0.4679350000000001,2.74155,5.3
108.0,8.42666,11.8,4.75,24.50301875,11.1479375,2.675,1.765,0.945,0.49463625,1.00958,5.0
74.0,4.9568275,7.4,4.2,14.610803,12.39211,2.77,1.5509999999999995,0.708,0.498454,0.42861,2.8
80.0,4.243996,10.0,5.0,20.9940862215,11.6604875,2.7225,1.7325,0.895,0.489795,0.7176,6.0
108.0,8.42666,12.5,5.5,24.50301875,11.43734,2.665,1.711,0.94625,0.49463625,1.71759,6.0
78.0,11.775328000000002,13.2,4.7,29.525338,11.43734,2.79,1.7,0.92,0.492719,1.34593,6.8
56.0,5.401996,11.2,4.8,23.170338,10.93895,2.62,1.745,0.91,0.4927989999999999,0.88802,4.3
